IPOrig,PortOrig,IPResp,PortResp,proto,service,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
192.168.1.196,15156,209.97.190.136,22,tcp,-,92.11813,32127032700,0,OTH,0,DTT,64,3200,0,0,Malicious  DDoS
192.168.1.196,27639,209.97.190.136,22,tcp,-,88.883987,32344185842,0,OTH,0,DTT,59,2950,0,0,Malicious  DDoS
192.168.1.196,53623,209.97.190.136,22,tcp,-,89.621309,20600749421,0,OTH,0,DTT,45,2250,0,0,Malicious  DDoS
192.168.1.196,13738,209.97.190.136,22,tcp,-,92.368254,23730432785,0,OTH,0,DTT,47,2350,0,0,Malicious  DDoS
192.168.1.196,18222,209.97.190.136,22,tcp,-,92.437992,26683962262,0,OTH,0,DTT,52,2600,0,0,Malicious  DDoS
192.168.1.196,24653,209.97.190.136,22,tcp,-,92.779526,30997048596,0,OTH,0,DTT,64,3200,0,0,Malicious  DDoS
192.168.1.196,1734,209.97.190.136,22,tcp,-,92.392751,20534576166,0,OTH,0,DTT,57,2850,0,0,Malicious  DDoS
192.168.1.196,27969,209.97.190.136,22,tcp,-,92.124404,26398246364,0,OTH,0,DTT,59,2950,0,0,Malicious  DDoS
192.168.1.196,25981,209.97.190.136,22,tcp,-,90.547803,37368736069,0,OTH,0,DTT,59,2950,0,0,Malicious  DDoS
192.168.1.196,54372,209.97.190.136,22,tcp,-,91.89076,24033738927,0,OTH,0,DTT,60,3000,0,0,Malicious  DDoS
192.168.1.196,63188,209.97.190.136,22,tcp,-,92.755518,30916324573,0,OTH,0,DTT,67,3350,0,0,Malicious  DDoS
192.168.1.196,15760,209.97.190.136,22,tcp,-,90.49708,29612863577,0,OTH,0,DTT,54,2700,0,0,Malicious  DDoS
192.168.1.196,45069,209.97.190.136,22,tcp,-,91.34787,35728770637,0,OTH,0,DTT,52,2600,0,0,Malicious  DDoS
192.168.1.196,58874,209.97.190.136,22,tcp,-,92.237575,30382080419,0,OTH,0,DTT,64,3200,0,0,Malicious  DDoS
192.168.1.196,3480,209.97.190.136,22,tcp,-,92.47119,41629057647,0,OTH,0,DTT,71,3550,0,0,Malicious  DDoS
192.168.1.196,35481,209.97.190.136,22,tcp,-,92.45972,22800803779,0,OTH,0,DTT,55,2750,0,0,Malicious  DDoS
192.168.1.196,12127,209.97.190.136,22,tcp,-,91.410556,31470409798,0,OTH,0,DTT,52,2600,0,0,Malicious  DDoS
192.168.1.196,19010,209.97.190.136,22,tcp,-,90.554783,20971293658,0,OTH,0,DTT,60,3000,0,0,Malicious  DDoS
192.168.1.196,23225,209.97.190.136,22,tcp,-,92.785499,22672536325,0,OTH,0,DTT,46,2300,0,0,Malicious  DDoS
192.168.1.196,42669,209.97.190.136,22,tcp,-,89.23254,32296869692,0,OTH,0,DTT,83,4150,0,0,Malicious  DDoS
192.168.1.196,38914,209.97.190.136,22,tcp,-,92.833009,13181040293,0,OTH,0,DTT,48,2400,0,0,Malicious  DDoS
192.168.1.196,55966,209.97.190.136,22,tcp,-,92.098403,37112877312,0,OTH,0,DTT,62,3100,0,0,Malicious  DDoS
192.168.1.196,25429,209.97.190.136,22,tcp,-,92.83222,28761032982,0,OTH,0,DTT,63,3150,0,0,Malicious  DDoS
192.168.1.196,38603,209.97.190.136,22,tcp,-,91.465995,22906707486,0,OTH,0,DTT,47,2350,0,0,Malicious  DDoS
192.168.1.196,49306,209.97.190.136,22,tcp,-,92.750788,34895428723,0,OTH,0,DTT,74,3700,0,0,Malicious  DDoS
192.168.1.196,44160,209.97.190.136,22,tcp,-,91.610461,34045685127,0,OTH,0,DTT,64,3200,0,0,Malicious  DDoS
192.168.1.196,57553,209.97.190.136,22,tcp,-,91.469016,35855541599,0,OTH,0,DTT,76,3800,0,0,Malicious  DDoS
192.168.1.196,51256,209.97.190.136,22,tcp,-,91.877507,25957287646,0,OTH,0,DTT,63,3150,0,0,Malicious  DDoS
192.168.1.196,60690,209.97.190.136,22,tcp,-,90.371149,30245842273,0,OTH,0,DTT,53,2650,0,0,Malicious  DDoS
192.168.1.196,61823,209.97.190.136,22,tcp,-,92.85772,26485045967,0,OTH,0,DTT,50,2500,0,0,Malicious  DDoS
192.168.1.196,50711,209.97.190.136,22,tcp,-,91.583697,33292349861,0,OTH,0,DTT,60,3000,0,0,Malicious  DDoS
192.168.1.196,22862,209.97.190.136,22,tcp,-,87.152462,29134450740,0,OTH,0,DTT,51,2550,0,0,Malicious  DDoS
192.168.1.196,39418,209.97.190.136,22,tcp,-,92.161633,31725239758,0,OTH,0,DTT,61,3050,0,0,Malicious  DDoS
192.168.1.196,14309,209.97.190.136,22,tcp,-,91.758594,21135131479,0,OTH,0,DTT,61,3050,0,0,Malicious  DDoS
192.168.1.196,41304,209.97.190.136,22,tcp,-,92.830982,38561348493,0,OTH,0,DTT,74,3700,0,0,Malicious  DDoS
192.168.1.196,41279,209.97.190.136,22,tcp,-,88.390768,23001480430,0,OTH,0,DTT,51,2550,0,0,Malicious  DDoS
192.168.1.196,26912,209.97.190.136,22,tcp,-,92.961673,23081420870,0,OTH,0,DTT,57,2850,0,0,Malicious  DDoS
192.168.1.196,26548,209.97.190.136,22,tcp,-,92.417429,26511841838,0,OTH,0,DTT,52,2600,0,0,Malicious  DDoS
192.168.1.196,40150,209.97.190.136,22,tcp,-,92.940185,22838445684,0,OTH,0,DTT,55,2750,0,0,Malicious  DDoS
192.168.1.196,44760,209.97.190.136,22,tcp,-,93.012897,37217927937,0,OTH,0,DTT,56,2800,0,0,Malicious  DDoS
192.168.1.196,24702,209.97.190.136,22,tcp,-,92.25979,49095890307,0,OTH,0,DTT,67,3350,0,0,Malicious  DDoS
192.168.1.196,30492,209.97.190.136,22,tcp,-,92.21257,30152746743,0,OTH,0,DTT,56,2800,0,0,Malicious  DDoS
192.168.1.196,27562,209.97.190.136,22,tcp,-,92.404689,27486661520,0,OTH,0,DTT,63,3150,0,0,Malicious  DDoS
192.168.1.196,12970,209.97.190.136,22,tcp,-,92.022703,27759942322,0,OTH,0,DTT,50,2500,0,0,Malicious  DDoS
192.168.1.196,32757,209.97.190.136,22,tcp,-,92.455672,34094260549,0,OTH,0,DTT,65,3250,0,0,Malicious  DDoS
192.168.1.196,17973,209.97.190.136,22,tcp,-,90.877597,27413916640,0,OTH,0,DTT,57,2850,0,0,Malicious  DDoS
192.168.1.196,28621,209.97.190.136,22,tcp,-,91.197407,35755436158,0,OTH,0,DTT,56,2800,0,0,Malicious  DDoS
192.168.1.196,277,209.97.190.136,22,tcp,-,91.839311,41679095513,0,OTH,0,DTT,65,3250,0,0,Malicious  DDoS
192.168.1.196,2105,209.97.190.136,22,tcp,-,91.453805,28181780720,0,OTH,0,DTT,44,2200,0,0,Malicious  DDoS
192.168.1.196,64854,209.97.190.136,22,tcp,-,89.934123,14219318665,0,OTH,0,DTT,49,2450,0,0,Malicious  DDoS
192.168.1.196,30425,209.97.190.136,22,tcp,-,92.810999,30220163650,0,OTH,0,DTT,49,2450,0,0,Malicious  DDoS
192.168.1.196,19592,209.97.190.136,22,tcp,-,92.118127,40443376850,0,OTH,0,DTT,63,3150,0,0,Malicious  DDoS
192.168.1.196,15429,209.97.190.136,22,tcp,-,92.018162,25714040575,0,OTH,0,DTT,54,2700,0,0,Malicious  DDoS
192.168.1.196,52114,209.97.190.136,22,tcp,-,92.726557,31264859994,0,OTH,0,DTT,55,2750,0,0,Malicious  DDoS
192.168.1.196,34223,209.97.190.136,22,tcp,-,92.270833,32639052483,0,OTH,0,DTT,56,2800,0,0,Malicious  DDoS
192.168.1.196,56898,209.97.190.136,22,tcp,-,90.342427,19608318771,0,OTH,0,DTT,49,2450,0,0,Malicious  DDoS
192.168.1.196,31296,209.97.190.136,22,tcp,-,91.528736,32203818677,0,OTH,0,DTT,59,2950,0,0,Malicious  DDoS
192.168.1.196,51030,209.97.190.136,22,tcp,-,89.991124,28522594611,0,OTH,0,DTT,56,2800,0,0,Malicious  DDoS
192.168.1.196,40816,209.97.190.136,22,tcp,-,89.528161,39801240971,0,OTH,0,DTT,61,3050,0,0,Malicious  DDoS
192.168.1.196,29509,209.97.190.136,22,tcp,-,92.854967,27642212733,0,OTH,0,DTT,60,3000,0,0,Malicious  DDoS
192.168.1.196,17972,209.97.190.136,22,tcp,-,92.025467,20402246387,0,OTH,0,DTT,45,2250,0,0,Malicious  DDoS
192.168.1.196,9522,209.97.190.136,22,tcp,-,93.058087,39024650401,0,OTH,0,DTT,68,3400,0,0,Malicious  DDoS
192.168.1.196,1487,209.97.190.136,22,tcp,-,92.46916,29259510407,0,OTH,0,DTT,58,2900,0,0,Malicious  DDoS
192.168.1.196,3901,209.97.190.136,22,tcp,-,92.602378,27327733023,0,OTH,0,DTT,45,2250,0,0,Malicious  DDoS
192.168.1.196,58215,209.97.190.136,22,tcp,-,91.742141,29140400972,0,OTH,0,DTT,56,2800,0,0,Malicious  DDoS
192.168.1.196,12959,209.97.190.136,22,tcp,-,85.653324,25487196659,0,OTH,0,DTT,51,2550,0,0,Malicious  DDoS
192.168.1.196,57963,209.97.190.136,22,tcp,-,92.442708,32762489243,0,OTH,0,DTT,63,3150,0,0,Malicious  DDoS
192.168.1.196,3064,209.97.190.136,22,tcp,-,92.616116,38591700749,0,OTH,0,DTT,63,3150,0,0,Malicious  DDoS
192.168.1.196,57856,209.97.190.136,22,tcp,-,91.680385,34282320636,0,OTH,0,DTT,55,2750,0,0,Malicious  DDoS
192.168.1.196,7850,209.97.190.136,22,tcp,-,91.820578,25880481552,0,OTH,0,DTT,52,2600,0,0,Malicious  DDoS
192.168.1.196,96,209.97.190.136,22,tcp,-,92.560882,19881992104,0,OTH,0,DTT,52,2600,0,0,Malicious  DDoS
192.168.1.196,59885,209.97.190.136,22,tcp,-,92.810481,38327817844,0,OTH,0,DTT,67,3350,0,0,Malicious  DDoS
192.168.1.196,44783,209.97.190.136,22,tcp,-,93.044878,34837158137,0,OTH,0,DTT,63,3150,0,0,Malicious  DDoS
192.168.1.196,45760,209.97.190.136,22,tcp,-,93.091552,26964324372,0,OTH,0,DTT,60,3000,0,0,Malicious  DDoS
192.168.1.196,20256,209.97.190.136,22,tcp,-,92.471719,38518680180,0,OTH,0,DTT,74,3700,0,0,Malicious  DDoS
192.168.1.196,22601,209.97.190.136,22,tcp,-,86.864869,27403872892,0,OTH,0,DTT,56,2800,0,0,Malicious  DDoS
192.168.1.196,37593,209.97.190.136,22,tcp,-,90.509024,39677993395,0,OTH,0,DTT,60,3000,0,0,Malicious  DDoS
192.168.1.196,21731,209.97.190.136,22,tcp,-,92.734781,34658626011,0,OTH,0,DTT,58,2900,0,0,Malicious  DDoS
192.168.1.196,59643,209.97.190.136,22,tcp,-,93.095321,33101463578,0,OTH,0,DTT,69,3450,0,0,Malicious  DDoS
192.168.1.196,42938,209.97.190.136,22,tcp,-,92.880741,40966414546,0,OTH,0,DTT,66,3300,0,0,Malicious  DDoS
192.168.1.196,54546,209.97.190.136,22,tcp,-,90.572796,28779660674,0,OTH,0,DTT,53,2650,0,0,Malicious  DDoS
192.168.1.196,12100,209.97.190.136,22,tcp,-,93.138111,21368919858,0,OTH,0,DTT,43,2150,0,0,Malicious  DDoS
192.168.1.196,37868,209.97.190.136,22,tcp,-,92.5836,24114624760,0,OTH,0,DTT,52,2600,0,0,Malicious  DDoS
192.168.1.196,15390,209.97.190.136,22,tcp,-,92.31753,22937044918,0,OTH,0,DTT,55,2750,0,0,Malicious  DDoS
192.168.1.196,12357,209.97.190.136,22,tcp,-,93.037122,40663604803,0,OTH,0,DTT,54,2700,0,0,Malicious  DDoS
192.168.1.196,8492,209.97.190.136,22,tcp,-,92.114928,33461201688,0,OTH,0,DTT,53,2650,0,0,Malicious  DDoS
192.168.1.196,2692,209.97.190.136,22,tcp,-,90.462366,36484244719,0,OTH,0,DTT,58,2900,0,0,Malicious  DDoS
192.168.1.196,64170,209.97.190.136,22,tcp,-,91.144419,26591407662,0,OTH,0,DTT,48,2400,0,0,Malicious  DDoS
192.168.1.196,35751,209.97.190.136,22,tcp,-,92.219362,38432180770,0,OTH,0,DTT,58,2900,0,0,Malicious  DDoS
192.168.1.196,17079,209.97.190.136,22,tcp,-,92.200338,38734427774,0,OTH,0,DTT,55,2750,0,0,Malicious  DDoS
192.168.1.196,60420,209.97.190.136,22,tcp,-,92.569626,39283749580,0,OTH,0,DTT,69,3450,0,0,Malicious  DDoS
192.168.1.196,16418,209.97.190.136,22,tcp,-,91.941015,39324829996,0,OTH,0,DTT,63,3150,0,0,Malicious  DDoS
192.168.1.196,46326,209.97.190.136,22,tcp,-,90.862881,29271680457,0,OTH,0,DTT,55,2750,0,0,Malicious  DDoS
192.168.1.196,52998,209.97.190.136,22,tcp,-,90.569045,21155102850,0,OTH,0,DTT,37,1850,0,0,Malicious  DDoS
192.168.1.196,16798,209.97.190.136,22,tcp,-,90.547799,28904075933,0,OTH,0,DTT,56,2800,0,0,Malicious  DDoS
192.168.1.196,32242,209.97.190.136,22,tcp,-,92.413503,29127703262,0,OTH,0,DTT,56,2800,0,0,Malicious  DDoS
192.168.1.196,20755,209.97.190.136,22,tcp,-,92.583086,39616970403,0,OTH,0,DTT,65,3250,0,0,Malicious  DDoS
192.168.1.196,44047,209.97.190.136,22,tcp,-,86.731971,25223510517,0,OTH,0,DTT,52,2600,0,0,Malicious  DDoS
192.168.1.196,63122,209.97.190.136,22,tcp,-,92.148619,29445855924,0,OTH,0,DTT,55,2750,0,0,Malicious  DDoS
192.168.1.196,3113,209.97.190.136,22,tcp,-,89.726758,51938010342,0,OTH,0,DTT,71,3550,0,0,Malicious  DDoS
192.168.1.196,65220,209.97.190.136,22,tcp,-,92.772511,33501244605,0,OTH,0,DTT,61,3050,0,0,Malicious  DDoS
192.168.1.196,28825,209.97.190.136,22,tcp,-,92.011978,30929081445,0,OTH,0,DTT,60,3000,0,0,Malicious  DDoS
192.168.1.196,16642,209.97.190.136,22,tcp,-,92.272823,32607693732,0,OTH,0,DTT,54,2700,0,0,Malicious  DDoS
192.168.1.196,20474,209.97.190.136,22,tcp,-,91.570431,24985787179,0,OTH,0,DTT,54,2700,0,0,Malicious  DDoS
192.168.1.196,4231,209.97.190.136,22,tcp,-,91.249877,21492948944,0,OTH,0,DTT,54,2700,0,0,Malicious  DDoS
192.168.1.196,56061,209.97.190.136,22,tcp,-,93.078829,28756771686,0,OTH,0,DTT,56,2800,0,0,Malicious  DDoS
192.168.1.196,38149,209.97.190.136,22,tcp,-,89.317992,32485271230,0,OTH,0,DTT,58,2900,0,0,Malicious  DDoS
192.168.1.196,22914,209.97.190.136,22,tcp,-,92.798018,38159006179,0,OTH,0,DTT,65,3250,0,0,Malicious  DDoS
192.168.1.196,64192,209.97.190.136,22,tcp,-,92.613081,25317491534,0,OTH,0,DTT,55,2750,0,0,Malicious  DDoS
192.168.1.196,23131,209.97.190.136,22,tcp,-,92.822014,31199543538,0,OTH,0,DTT,57,2850,0,0,Malicious  DDoS
192.168.1.196,52568,209.97.190.136,22,tcp,-,92.106697,22748484788,0,OTH,0,DTT,59,2950,0,0,Malicious  DDoS
192.168.1.196,35781,209.97.190.136,22,tcp,-,91.133215,34328812251,0,OTH,0,DTT,64,3200,0,0,Malicious  DDoS
192.168.1.196,29781,209.97.190.136,22,tcp,-,92.696835,42697244945,0,OTH,0,DTT,74,3700,0,0,Malicious  DDoS
192.168.1.196,54821,209.97.190.136,22,tcp,-,91.859277,46475823182,0,OTH,0,DTT,70,3500,0,0,Malicious  DDoS
192.168.1.196,63098,209.97.190.136,22,tcp,-,92.906197,36705620791,0,OTH,0,DTT,62,3100,0,0,Malicious  DDoS
192.168.1.196,46936,209.97.190.136,22,tcp,-,91.619139,35921687437,0,OTH,0,DTT,60,3000,0,0,Malicious  DDoS
192.168.1.196,59251,209.97.190.136,22,tcp,-,90.958343,33055677289,0,OTH,0,DTT,55,2750,0,0,Malicious  DDoS
192.168.1.196,18803,209.97.190.136,22,tcp,-,89.89069,35994209659,0,OTH,0,DTT,58,2900,0,0,Malicious  DDoS
192.168.1.196,2471,209.97.190.136,22,tcp,-,92.608372,34413112085,0,OTH,0,DTT,73,3650,0,0,Malicious  DDoS
192.168.1.196,34409,209.97.190.136,22,tcp,-,91.556489,29955441936,0,OTH,0,DTT,60,3000,0,0,Malicious  DDoS
192.168.1.196,44536,209.97.190.136,22,tcp,-,92.310325,30220799186,0,OTH,0,DTT,54,2700,0,0,Malicious  DDoS
192.168.1.196,51199,209.97.190.136,22,tcp,-,91.198156,22169270868,0,OTH,0,DTT,49,2450,0,0,Malicious  DDoS
192.168.1.196,26632,209.97.190.136,22,tcp,-,91.754317,27432198988,0,OTH,0,DTT,70,3500,0,0,Malicious  DDoS
192.168.1.196,42330,209.97.190.136,22,tcp,-,92.857974,29814911685,0,OTH,0,DTT,55,2750,0,0,Malicious  DDoS
192.168.1.196,30199,209.97.190.136,22,tcp,-,92.789033,39620318889,0,OTH,0,DTT,67,3350,0,0,Malicious  DDoS
192.168.1.196,64148,209.97.190.136,22,tcp,-,93.069342,31149748692,0,OTH,0,DTT,58,2900,0,0,Malicious  DDoS
192.168.1.196,15650,209.97.190.136,22,tcp,-,91.929548,31123935778,0,OTH,0,DTT,69,3450,0,0,Malicious  DDoS
192.168.1.196,37321,209.97.190.136,22,tcp,-,91.783334,14255497956,0,OTH,0,DTT,41,2050,0,0,Malicious  DDoS
192.168.1.196,53038,209.97.190.136,22,tcp,-,91.692134,23653852201,0,OTH,0,DTT,48,2400,0,0,Malicious  DDoS
192.168.1.196,60646,209.97.190.136,22,tcp,-,92.972448,18177650298,0,OTH,0,DTT,57,2850,0,0,Malicious  DDoS
192.168.1.196,57706,209.97.190.136,22,tcp,-,91.420313,26917156423,0,OTH,0,DTT,60,3000,0,0,Malicious  DDoS
192.168.1.196,33986,209.97.190.136,22,tcp,-,91.823553,40528692959,0,OTH,0,DTT,71,3550,0,0,Malicious  DDoS
192.168.1.196,16415,209.97.190.136,22,tcp,-,93.082831,34053412133,0,OTH,0,DTT,66,3300,0,0,Malicious  DDoS
192.168.1.196,34888,209.97.190.136,22,tcp,-,92.700305,34183869217,0,OTH,0,DTT,78,3900,0,0,Malicious  DDoS
192.168.1.196,41654,209.97.190.136,22,tcp,-,92.20088,33696677437,0,OTH,0,DTT,65,3250,0,0,Malicious  DDoS
192.168.1.196,35534,209.97.190.136,22,tcp,-,92.792782,28040991451,0,OTH,0,DTT,49,2450,0,0,Malicious  DDoS
192.168.1.196,11516,209.97.190.136,22,tcp,-,92.18408,32232045352,0,OTH,0,DTT,61,3050,0,0,Malicious  DDoS
192.168.1.196,24403,209.97.190.136,22,tcp,-,92.642133,27968562770,0,OTH,0,DTT,58,2900,0,0,Malicious  DDoS
192.168.1.196,48634,209.97.190.136,22,tcp,-,86.916376,29222368696,0,OTH,0,DTT,58,2900,0,0,Malicious  DDoS
192.168.1.196,4922,209.97.190.136,22,tcp,-,92.244111,30848966744,0,OTH,0,DTT,48,2400,0,0,Malicious  DDoS
192.168.1.196,20243,209.97.190.136,22,tcp,-,91.321625,33430502046,0,OTH,0,DTT,59,2950,0,0,Malicious  DDoS
192.168.1.196,58856,209.97.190.136,22,tcp,-,92.254566,30581953750,0,OTH,0,DTT,59,2950,0,0,Malicious  DDoS
192.168.1.196,37034,209.97.190.136,22,tcp,-,90.157797,23460593344,0,OTH,0,DTT,49,2450,0,0,Malicious  DDoS
192.168.1.196,9827,209.97.190.136,22,tcp,-,92.22709,35101923347,0,OTH,0,DTT,55,2750,0,0,Malicious  DDoS
192.168.1.196,29492,209.97.190.136,22,tcp,-,91.389078,33638403706,0,OTH,0,DTT,58,2900,0,0,Malicious  DDoS
192.168.1.196,30292,209.97.190.136,22,tcp,-,91.390324,25514303099,0,OTH,0,DTT,42,2100,0,0,Malicious  DDoS
192.168.1.196,20003,209.97.190.136,22,tcp,-,93.252243,34172811186,0,OTH,0,DTT,69,3450,0,0,Malicious  DDoS
192.168.1.196,49898,209.97.190.136,22,tcp,-,92.765728,27420848421,0,OTH,0,DTT,54,2700,0,0,Malicious  DDoS
192.168.1.196,11637,209.97.190.136,22,tcp,-,84.628135,33182946573,0,OTH,0,DTT,61,3050,0,0,Malicious  DDoS
192.168.1.196,24443,209.97.190.136,22,tcp,-,91.359868,33576972924,0,OTH,0,DTT,53,2650,0,0,Malicious  DDoS
192.168.1.196,8643,209.97.190.136,22,tcp,-,91.141962,30379989895,0,OTH,0,DTT,57,2850,0,0,Malicious  DDoS
192.168.1.196,50758,209.97.190.136,22,tcp,-,93.202054,21534735535,0,OTH,0,DTT,54,2700,0,0,Malicious  DDoS
192.168.1.196,28759,209.97.190.136,22,tcp,-,90.552289,32565628643,0,OTH,0,DTT,50,2500,0,0,Malicious  DDoS
192.168.1.196,40965,209.97.190.136,22,tcp,-,91.956285,30072464015,0,OTH,0,DTT,60,3000,0,0,Malicious  DDoS
192.168.1.196,3701,209.97.190.136,22,tcp,-,92.335015,36009471684,0,OTH,0,DTT,61,3050,0,0,Malicious  DDoS
192.168.1.196,20927,209.97.190.136,22,tcp,-,92.178626,29814042479,0,OTH,0,DTT,53,2650,0,0,Malicious  DDoS
192.168.1.196,30150,209.97.190.136,22,tcp,-,93.229561,36978564678,0,OTH,0,DTT,52,2600,0,0,Malicious  DDoS
192.168.1.196,36615,209.97.190.136,22,tcp,-,92.695792,46984081341,0,OTH,0,DTT,72,3600,0,0,Malicious  DDoS
192.168.1.196,46,209.97.190.136,22,tcp,-,91.968716,38402913249,0,OTH,0,DTT,68,3400,0,0,Malicious  DDoS
192.168.1.196,11837,209.97.190.136,22,tcp,-,93.381478,19120925101,0,OTH,0,DTT,49,2450,0,0,Malicious  DDoS
192.168.1.196,5585,209.97.190.136,22,tcp,-,92.114373,31470284827,0,OTH,0,DTT,74,3700,0,0,Malicious  DDoS
192.168.1.196,56623,209.97.190.136,22,tcp,-,92.923457,30954874090,0,OTH,0,DTT,63,3150,0,0,Malicious  DDoS
192.168.1.196,62877,209.97.190.136,22,tcp,-,92.228099,29136557018,0,OTH,0,DTT,57,2850,0,0,Malicious  DDoS
192.168.1.196,44511,209.97.190.136,22,tcp,-,88.663871,30069144093,0,OTH,0,DTT,60,3000,0,0,Malicious  DDoS
192.168.1.196,53423,209.97.190.136,22,tcp,-,91.776615,23121660544,0,OTH,0,DTT,51,2550,0,0,Malicious  DDoS
192.168.1.196,4772,209.97.190.136,22,tcp,-,91.761083,28009536187,0,OTH,0,DTT,55,2750,0,0,Malicious  DDoS
192.168.1.196,18469,209.97.190.136,22,tcp,-,92.276041,19482102868,0,OTH,0,DTT,50,2500,0,0,Malicious  DDoS
192.168.1.196,4632,209.97.190.136,22,tcp,-,92.771976,25641654724,0,OTH,0,DTT,56,2800,0,0,Malicious  DDoS
192.168.1.196,51697,209.97.190.136,22,tcp,-,89.843181,26191812950,0,OTH,0,DTT,55,2750,0,0,Malicious  DDoS
192.168.1.196,59335,209.97.190.136,22,tcp,-,89.199559,21093937989,0,OTH,0,DTT,50,2500,0,0,Malicious  DDoS
192.168.1.196,19677,209.97.190.136,22,tcp,-,89.42841,25868625546,0,OTH,0,DTT,53,2650,0,0,Malicious  DDoS
192.168.1.196,52920,209.97.190.136,22,tcp,-,92.640606,38733399285,0,OTH,0,DTT,73,3650,0,0,Malicious  DDoS
192.168.1.196,33408,209.97.190.136,22,tcp,-,90.386921,27450400330,0,OTH,0,DTT,58,2900,0,0,Malicious  DDoS
192.168.1.196,59550,209.97.190.136,22,tcp,-,93.40645,37092155330,0,OTH,0,DTT,70,3500,0,0,Malicious  DDoS
192.168.1.196,11190,209.97.190.136,22,tcp,-,88.810517,35349649606,0,OTH,0,DTT,64,3200,0,0,Malicious  DDoS
192.168.1.196,58700,209.97.190.136,22,tcp,-,92.522931,30177280410,0,OTH,0,DTT,55,2750,0,0,Malicious  DDoS
192.168.1.196,51723,209.97.190.136,22,tcp,-,93.401131,22428810889,0,OTH,0,DTT,60,3000,0,0,Malicious  DDoS
192.168.1.196,5036,209.97.190.136,22,tcp,-,93.310721,42235627723,0,OTH,0,DTT,67,3350,0,0,Malicious  DDoS
192.168.1.196,35194,209.97.190.136,22,tcp,-,93.162024,25833687638,0,OTH,0,DTT,51,2550,0,0,Malicious  DDoS
192.168.1.196,26559,209.97.190.136,22,tcp,-,93.250751,29499979209,0,OTH,0,DTT,62,3100,0,0,Malicious  DDoS
192.168.1.196,13865,209.97.190.136,22,tcp,-,93.372702,24741368669,0,OTH,0,DTT,63,3150,0,0,Malicious  DDoS
192.168.1.196,33068,209.97.190.136,22,tcp,-,92.670106,32111569844,0,OTH,0,DTT,57,2850,0,0,Malicious  DDoS
192.168.1.196,36469,209.97.190.136,22,tcp,-,92.802248,40397977023,0,OTH,0,DTT,69,3450,0,0,Malicious  DDoS
192.168.1.196,41934,209.97.190.136,22,tcp,-,90.415111,30753610498,0,OTH,0,DTT,54,2700,0,0,Malicious  DDoS
192.168.1.196,54475,209.97.190.136,22,tcp,-,93.256788,32499126777,0,OTH,0,DTT,69,3450,0,0,Malicious  DDoS
192.168.1.196,31811,209.97.190.136,22,tcp,-,93.258755,26302862371,0,OTH,0,DTT,61,3050,0,0,Malicious  DDoS
192.168.1.196,30383,209.97.190.136,22,tcp,-,91.928241,33835075961,0,OTH,0,DTT,48,2400,0,0,Malicious  DDoS
192.168.1.196,42764,209.97.190.136,22,tcp,-,91.987538,35839253187,0,OTH,0,DTT,53,2650,0,0,Malicious  DDoS
192.168.1.196,20391,209.97.190.136,22,tcp,-,88.424263,28708773723,0,OTH,0,DTT,51,2550,0,0,Malicious  DDoS
192.168.1.196,38891,209.97.190.136,22,tcp,-,93.447894,25385730381,0,OTH,0,DTT,59,2950,0,0,Malicious  DDoS
192.168.1.196,45982,209.97.190.136,22,tcp,-,93.108372,35945384790,0,OTH,0,DTT,62,3100,0,0,Malicious  DDoS
192.168.1.196,1159,209.97.190.136,22,tcp,-,91.92827,34612976750,0,OTH,0,DTT,73,3650,0,0,Malicious  DDoS
192.168.1.196,6539,209.97.190.136,22,tcp,-,88.59893,20864574362,0,OTH,0,DTT,62,3100,0,0,Malicious  DDoS
192.168.1.196,28929,209.97.190.136,22,tcp,-,92.919912,38309791036,0,OTH,0,DTT,61,3050,0,0,Malicious  DDoS
192.168.1.196,22669,209.97.190.136,22,tcp,-,89.994058,28205748850,0,OTH,0,DTT,48,2400,0,0,Malicious  DDoS
192.168.1.196,28440,209.97.190.136,22,tcp,-,92.933435,41728296782,0,OTH,0,DTT,65,3250,0,0,Malicious  DDoS
192.168.1.196,55910,209.97.190.136,22,tcp,-,93.029386,31163417160,0,OTH,0,DTT,62,3100,0,0,Malicious  DDoS
192.168.1.196,34032,209.97.190.136,22,tcp,-,91.150462,28938454990,0,OTH,0,DTT,43,2150,0,0,Malicious  DDoS
192.168.1.196,17459,209.97.190.136,22,tcp,-,91.68862,35277462825,0,OTH,0,DTT,64,3200,0,0,Malicious  DDoS
192.168.1.196,19823,209.97.190.136,22,tcp,-,93.426652,40535217289,0,OTH,0,DTT,66,3300,0,0,Malicious  DDoS
192.168.1.196,18093,209.97.190.136,22,tcp,-,93.459335,25309246541,0,OTH,0,DTT,44,2200,0,0,Malicious  DDoS
192.168.1.196,25022,209.97.190.136,22,tcp,-,90.067066,22395931205,0,OTH,0,DTT,52,2600,0,0,Malicious  DDoS
192.168.1.196,18439,209.97.190.136,22,tcp,-,88.486978,41024497810,0,OTH,0,DTT,60,3000,0,0,Malicious  DDoS
192.168.1.196,58147,209.97.190.136,22,tcp,-,92.638578,31952506923,0,OTH,0,DTT,58,2900,0,0,Malicious  DDoS
